,text,lang,place_lat,place_lon,place_type,country,in_reply_to_user_id_str,user_id_str,followers_count,verified,pronoun,created_at,location,description
33967,@juanmaquintero @juanchoyes sencillo porque santos puso el presupuesto alimentado por ud y yo al servicio de su campaña y por fraude,es,4.262283503,-74.24367099999999,city,Colombia,134328265.0,306848880,1655,False,ud,Sun Aug 30 00:51:09 +0000 2015,"Bogotá, Colombia","Economista, Administrador; Desempeño  en sectores públicos y privados, hoy pensionado. Uribista, Anticomunista radical, miembro activo del CD y leal a Colombia."
33968,@juanmansantos qle parece este mensaje ud q no sabe ni conoce el dolor y la pobreza un año en la selva le serviria,es,4.262283503,-74.24367099999999,city,Colombia,64839766.0,397752091,784,False,ud,Sun Aug 30 00:52:12 +0000 2015,Mi patria es todo el mundo,auxiliar de enfermeria. Cuidados geriatría  y bebes.
33969,@remiandrea usted no cierto jajajaja pero mas tardecito se me quita el desparche mamee,es,6.997779996,-73.83678950000001,city,Colombia,1733523098.0,1397693508,163,False,ud,Sun Aug 30 00:52:22 +0000 2015,,Dios es mi superheroe <U+2665>
33970,@pepejmt pepe usted es ing debe entender que algunos problemas económicos son malas desiciones de su gobierno pero no somos los colombianos,es,4.262283503,-74.24367099999999,city,Colombia,138294157.0,3294068696,10,False,ud,Sun Aug 30 00:52:29 +0000 2015,,
33972,@slucia jajajaja aajajajaja usted me ignora y le habia dado respuesta hace mil horas ajjajaa ojos sol,es,4.262283503,-74.24367099999999,city,Colombia,322278144.0,389051642,278,False,ud,Sun Aug 30 00:53:39 +0000 2015,Bogotá,Ingeniería Biomédica
33973,@pepejmt viejo deportelos es país soberano pero no de esta manera segundo usted sabe que la guardia es la responsable del contrabando,es,4.262283503,-74.24367099999999,city,Colombia,138294157.0,3294068696,10,False,ud,Sun Aug 30 00:54:41 +0000 2015,,
33975,@negrosf usted es más hermoso de frente,es,4.262283503,-74.24367099999999,city,Colombia,133904556.0,236592133,735,False,ud,Sun Aug 30 00:58:52 +0000 2015,"Bogotá,Colombia.",16<U+26BD>
33976,@pepejmt vea si usted viviera en frontera y en cúcuta fuera mas barato donde compra segundo la gasolina quien la vende ustedes,es,4.262283503,-74.24367099999999,city,Colombia,138294157.0,3294068696,10,False,ud,Sun Aug 30 00:59:08 +0000 2015,,
33977,@pajaritodeivan disfrutando del fútbol de macnelly torres de las puñaladas como dice usted don ivan,es,4.262283503,-74.24367099999999,city,Colombia,2579213635.0,493494288,9,False,ud,Sun Aug 30 00:59:40 +0000 2015,Bogota,¨NO LE HAGAS A LOS DEMAS LO QUE NO QUIERES QUE TE HAGAN A TI ¨
33985,@pitatuito jajajaja venga ud tiene barba,es,4.262283503,-74.24367099999999,city,Colombia,324383003.0,279304406,326,False,ud,Sun Aug 30 01:06:08 +0000 2015,Colombia,Estudio Lingüística en la Universidad Nacional de Colombia. A nonexistent existence. Soy de bolsillo para su conveniencia. #UNal
33986,@pepejmt pepe son bandas usted cree que deportando un humilde que pasa una pinpina así acaban no viejo existen bandas colombo venezolanas,es,4.262283503,-74.24367099999999,city,Colombia,138294157.0,3294068696,10,False,ud,Sun Aug 30 01:06:21 +0000 2015,,
33987,@mariacorinaya déjese de ablar babozadas usted es embajadora alterna de panamá n sea ingerencista,es,5.208574502,-72.26707449999999,city,Colombia,102482331.0,3394806958,10,False,ud,Sun Aug 30 18:02:00 +0000 2015,,
33990,@eyesonfire admita que estuvo bueno jajaja ridícula usted,es,4.262283503,-74.24367099999999,city,Colombia,397587748.0,123424978,187,False,ud,Sun Aug 30 18:03:16 +0000 2015,Bogotá,David: Una mezcla de todo y tal vez de nada.
33994,@juanmansantos @infopresidencia tiene q ser ud muy descarado para pedir plata poniendo de excusa a los desplazados en la frontera ladrón,es,6.270882997999999,-75.619213,city,Colombia,64839766.0,613075673,269,False,ud,Sun Aug 30 18:04:47 +0000 2015,,DISEÑADOR GRÁFICO - AHORA EDITOR DE VIDEO Y MOUTHISRIDER Y POR SIEMPRE TU FIEL ADMIRADOR @ALEJAPULIDO_
33999,@gacharnaedison @tinoasprillah mmmmm que buen sentido del humor tiene usted,es,4.262283503,-74.24367099999999,city,Colombia,701660343.0,175337707,1119,False,ud,Sun Aug 30 18:10:31 +0000 2015,Acacias (meta),"Aquel que no vive para servir, no sirve para vivir."
34003,@coquito425 para usted todo lo que tenga que ver con eso es bueno y esta bien,es,5.182792502,-75.912807,city,Colombia,381666300.0,576530146,462,False,ud,Sun Aug 30 18:14:17 +0000 2015,Belen De Umbria,La de corazón grande.
34007,@laubonillaa me va negar que para usted no,es,5.182792502,-75.912807,city,Colombia,576530146.0,381666300,251,False,ud,Sun Aug 30 18:16:39 +0000 2015,"Belén de Umbría, Risaralda",<U+26BD><U+FE0F><U+26BD><U+FE0F>
34012,@salomonromero usted ha hablado conmigo si o que yo hablo así mera metralleta,es,6.270882997999999,-75.619213,city,Colombia,147732054.0,1727168748,564,False,ud,Sun Aug 30 18:20:11 +0000 2015,,"Mateo, soy dj hablando, la banda sonora de mi vida es un poquito de folk, country, algo como Jake bugg, mi gran amor es mi perro."
34015,@wendyanaya jajaja porque ud me responde cada 20 días por eso jaja,es,7.063666499,-73.0964135,city,Colombia,297685289.0,117213698,374,False,ud,Sun Aug 30 18:22:01 +0000 2015,Bucaramanga-CO,"Ing de Sistemas frustrado, Prox Diseñador Gráfico, #Gamer, seguidor de #Assassins_Creed, @GearsofWar y #GameOfThrones. XboxGT:oshinaka
Wsp: 3168217864
S.H <U+2665>"
34018,@vtvcanal8 @nicolasmaduro pregunbto porque tengo entendido usted sigue siendo colombiano de carácter aquí no quitamos nacionalidad a nadie,es,6.270882997999999,-75.619213,city,Colombia,118864905.0,529366113,1794,False,ud,Sun Aug 30 18:26:08 +0000 2015,Cualquier lugar,"Soy Antioqueño Colombiano. Profesión ciudadano, amo mi familia.  Uribista al 999%  Quiero los animales menos zancudo, guerrilla, aduladores, celulares y motos."
34019,@upteusaquillo @ivancepedacast mientras ud sigan abajo como abonó compossi seguirá la primavera pero no broten por q llegaría la miseria,es,3.3641819969999998,-76.49608,city,Colombia,3401741405.0,524489669,5,False,ud,Sun Aug 30 18:26:35 +0000 2015,,
34025,a usted que le importa @eliaselpollo95 @juezcentral,es,6.270882997999999,-75.619213,city,Colombia,401543779.0,1098888194,451,False,ud,Sun Aug 30 18:30:47 +0000 2015,,Odio el fútbol.
34027,@mariajosed jajajaja uy no me diga eso según ud que cara pongo,es,2.427761996,-72.073353,city,Colombia,2984824946.0,590525789,77,False,ud,Sun Aug 30 18:31:29 +0000 2015,"Guaviare, Colombia","Wsp: 3208295224
Barcelona FC<U+2665>
Atlético Nacional."
34029,@cmilanoticia usted es una terrorista sinvergüenza nunca venga a colombia es una persona no grata en colombia,es,4.262283503,-74.24367099999999,city,Colombia,67654599.0,2273049156,56,False,ud,Sun Aug 30 18:32:57 +0000 2015,,
34031,@alcaldealonsos pero fue usted el que decidio fuera a gnv por encima del clamor de ciudadanos y expertos @andresediez,es,6.139383498,-75.590644,city,Colombia,180933199.0,553677326,227,False,ud,Sun Aug 30 18:35:45 +0000 2015,Medellín-Colombia,"Mechanical Engineer/UNAL, 
Project Manager/EAFIT,
Special Application Vehicles Designer
& Salsa"
34033,@feliperojas1118 pero a usted no que le gustaba otra y que ya nada conmigo no te entiendo bebe c,es,4.262283503,-74.24367099999999,city,Colombia,2810477491.0,3134103015,121,False,ud,Sun Aug 30 18:38:22 +0000 2015,,<U+2661>
34041,@avianca según el operario del country son 35 min lo cual da el tiempo perfecto conoce ud el aeropuerto de neiva es lógico hora gral,es,4.754056497,-74.26612800000001,city,Colombia,274087824.0,466508803,1627,False,ud,Sun Aug 30 18:45:43 +0000 2015,,"Politóloga, mamá de Santiago y Valeria. Perruna a morir! Opita."
34045,@petrogustavo @revistasemana solo por favorecer intereses políticos de usted petro quiere ganar adeptos bien pero no lo haga,es,4.262283503,-74.24367099999999,city,Colombia,2752912007.0,2752912007,31,False,ud,Sun Aug 30 18:49:06 +0000 2015,,
34048,@piedadcordoba usted es una perra ramera de las farc donde quedo la moral y el sentir de la población,es,1.7472269980000001,-75.63583050000001,city,Colombia,34798360.0,1247198982,178,False,ud,Sun Aug 30 18:52:05 +0000 2015,colombia,"snapchat: juescu1 instagram: juanescue1
vine: juan esteban cuellar"
34051,@darkwingv le respondí emputado usted también es biodegradable y desagradable pero no por eso hay que dejarlo por ahí botado,es,4.262283503,-74.24367099999999,city,Colombia,10773422.0,10773422,1137,False,ud,Sun Aug 30 18:57:05 +0000 2015,"Bogotá, Colombia","Ni bello, ni rico, ni justo, ni sabio."
34052,usted sabe que la ternura me caracteriza jajajaja @0fernando,es,4.262283503,-74.24367099999999,city,Colombia,2733630856.0,2911395851,1085,False,ud,Sun Aug 30 18:57:42 +0000 2015,"Bogotá, Colombia",No necesitamos cojones los ovarios son muy fuertes.
34053,@estejaramillo completamente de acuerdo con ud sr mis respetos gran periodista,es,6.270882997999999,-75.619213,city,Colombia,312422930.0,3296499359,35,False,ud,Sun Aug 30 18:58:35 +0000 2015,"Bogotá, Colombia",Gerente General  Manel Internacional Ltda ; Hincha Fiel de Independiente SANTA FE ; EL PERDÓN ES UNA EXPRESIÓN DE * AMOR *
34054,@v1476 amorrrrrrrrrrrr usted no me adoro mentirosa si fuera asi no me olvidaria tantooooooooooooooo,es,4.812912999,-75.73750600000001,city,Colombia,2227368529.0,2422610966,1753,False,ud,Sun Aug 30 18:59:53 +0000 2015,,Lo mas parecido al amor es el  Techno ..
34058,@metaxtaxix mas sabe usted que yo hableme a ver,es,3.3641819969999998,-76.49608,city,Colombia,365660218.0,1219811767,2220,False,ud,Sun Aug 30 19:05:59 +0000 2015,"Cali, Colombia",instagram john_krdona
34060,@glaura04 @saraarango08 y usted sigue con la idea de acampar lauraay dios nooooooooooo nos vamos de rumba y ya,es,6.174511496,-75.6365725,city,Colombia,2744090230.0,805686648,1634,False,ud,Sun Aug 30 19:08:01 +0000 2015,"Itagui, Antioquia",
34062,@realg9705 oeeee lo necesito un consejo que solo usted me puede dar jaja,es,6.174511496,-75.6365725,city,Colombia,357520073.0,2377645532,945,False,ud,Sun Aug 30 19:08:17 +0000 2015,,
34065,@realg9705 no yo ahora voy usted va a estar,es,6.174511496,-75.6365725,city,Colombia,357520073.0,2377645532,945,False,ud,Sun Aug 30 19:10:22 +0000 2015,,
34074,@manuelamw3 no prefiero besarme un cacorro que a usted,es,6.270882997999999,-75.619213,city,Colombia,1515040422.0,3013696996,0,False,ud,Sun Aug 30 19:15:49 +0000 2015,,
34078,@realg9705 pille vea mas bien usted que me conoce yo le digo mas o menos jaja es sobre algo que quiero pero no quiero,es,6.174511496,-75.6365725,city,Colombia,357520073.0,2377645532,945,False,ud,Sun Aug 30 19:20:52 +0000 2015,,
34081,@karenmosquera04 oiga todo bien con flojera pero bien y usted que como anda la vaina,es,8.075581893999999,-72.4770928,city,Colombia,883291944.0,226712547,587,False,ud,Sun Aug 30 19:23:11 +0000 2015,"Cucuta - Fonseca, La Guajira",Ingeniero de Minas en Formación de la UFPS ?Instagram/Snapchat: jorgerestrepog
34083,@arcangelprraaa9 @vidarejodida total igual mateo ya lo sabe todo amp ps creo q usted tambien ajjajaja,es,6.270882997999999,-75.619213,city,Colombia,1063236061.0,3258309471,294,False,ud,Sun Aug 30 19:26:56 +0000 2015,,https://www.facebook.com/izaabelitha.aristizabal 33
34088,@ivancepedacast va a que a darse cuenta del atropello de maduro contra los colombianos y que ud respelda no sea tan cinico,es,6.360579502999999,-75.606961,city,Colombia,98781946.0,2912993956,1,False,ud,Sun Aug 30 19:35:26 +0000 2015,,
34089,sr @dcoronell según ud ríos de colombianos traen contrabando de venezuela de productos escasos a precios astronómicos puede citar cifras,es,4.262283503,-74.24367099999999,city,Colombia,174492304.0,59227932,1866,False,ud,Sun Aug 30 19:36:16 +0000 2015,Bogotá D.C.,"Equidad social, Enfoque de derechos, Biodiversidad, Construcción colectiva de democracia. ART 20. CPC Libertad de informar y recibir información veraz imparcial"
34092,@realg9705 y seria como tan bueno que usted aplicara muchas vueltas que dijo ahí seria buenooooooo,es,6.174511496,-75.6365725,city,Colombia,357520073.0,2377645532,944,False,ud,Sun Aug 30 19:39:03 +0000 2015,,
34094,@25luisapineda uyyyyyyyyyyyyy usted tambien me ahs acado el malgenio y auna si nunca he dejado de creer en usted pero bueno mi gorda,es,4.812912999,-75.73750600000001,city,Colombia,1270364946.0,2422610966,1754,False,ud,Sun Aug 30 19:39:34 +0000 2015,,Lo mas parecido al amor es el  Techno ..
34096,@danyxz @pablomikaelson usted sabe que no jajaja,es,6.174511496,-75.6365725,city,Colombia,1615626216.0,2869645325,557,False,ud,Sun Aug 30 19:39:50 +0000 2015,,
34097,@joseacadenam sñor cadena tenga dignidad venda el equipo usted no sea terco le qdo grande sto,es,8.075581893999999,-72.4770928,city,Colombia,2340975072.0,3338370232,31,False,ud,Sun Aug 30 19:40:55 +0000 2015,,
34100,@oizuluaga no sea tan descarado bueno ud no tiene culpa de su cara,es,4.262283503,-74.24367099999999,city,Colombia,262814659.0,79333496,229,False,ud,Sun Aug 30 19:43:08 +0000 2015,Cordobés en Bogotá,"Economista @uexternado Asesor en gestión Cultural @MinCultura. otros temas: medio ambiente, política, béisbol y folclor. Cifra de seguidores expresada en miles"
34102,@jorge9610 jajajaja a usted ni ese le llevannn,es,6.174511496,-75.6365725,city,Colombia,286770371.0,1656031243,1606,False,ud,Sun Aug 30 19:43:30 +0000 2015,Medellín-Colombia. ,SMA Tu tienes el poder de hacer y deshacer.
34103,@sebasbotia12 como son polas ñero usted me debe un mustang jaja v,es,4.262283503,-74.24367099999999,city,Colombia,3080745273.0,2383016306,218,False,ud,Sun Aug 30 19:43:41 +0000 2015,,
34105,@joseacadenam usted es un dirigente deportivo frustrado mejor siga con sus negocios el fútbol no es lo suyo,es,8.075581893999999,-72.4770928,city,Colombia,3338370232.0,3338370232,31,False,ud,Sun Aug 30 19:44:58 +0000 2015,,
34109,@untalsteven13 usted nunca me habla así que no invente steven jajaja,es,4.7273025,-74.213188,city,Colombia,3005982213.0,868431354,1220,False,ud,Sun Aug 30 19:49:39 +0000 2015,,"Todo con Dios, nada sin él.   120814."
34128,@luisat ud sabe q es mejor tenerme de amiga q d enemiga,es,4.640802498999999,-75.7425765,city,Colombia,1950046358.0,1250124445,1393,False,ud,Sun Aug 30 20:06:11 +0000 2015,Armenia-Quindío.,
34130,@jvelasquez0819 usted yo estaba en sano juicio,es,4.262283503,-74.24367099999999,city,Colombia,1191538093.0,2746035148,757,False,ud,Sun Aug 30 20:08:04 +0000 2015,Lady Pink<U+2665>Cheerleading<U+2665>,Wpp 3145841859<U+2665>Smb MEDELLIN sos lo mas grande de todo mi existir <U+266A><U+266A>
34131,@davidrobertv ud sabe as que el medico o que si tomo agua la vomito todo lo que tome tiene que ser con un sobresito de medicamento encima,es,6.270882997999999,-75.619213,city,Colombia,572701925.0,601356875,373,False,ud,Sun Aug 30 20:09:47 +0000 2015,Medellín-Colombia,"Y entre tantas falsedades,Muchas de mis mentiras ya son verdades- Atletico Nacional-Rugby"
34136,@lauraa16 ud hace la ensalada pa mi matrimonio,es,6.360579502999999,-75.606961,city,Colombia,136030852.0,801530983,130,False,ud,Sun Aug 30 20:13:27 +0000 2015,"Medellín, Colombia",<U+2665> Criminalística<U+2665>
34137,@alvarouribevel usted es el único presidente que ha tenido colombia los demás son mamarrachos ineptos adelante,es,4.262283503,-74.24367099999999,city,Colombia,61097151.0,137752804,31,False,ud,Sun Aug 30 20:13:30 +0000 2015,,
34140,@davijueputaaaa usted es lo mas cursi y lindo que existe solo usted,es,4.262283503,-74.24367099999999,city,Colombia,420629162.0,2911395851,1086,False,ud,Sun Aug 30 20:20:05 +0000 2015,"Bogotá, Colombia",No necesitamos cojones los ovarios son muy fuertes.
34143,@rmayorga gracias ronald por existir y lo mejor que tiene la red es su humor sarcástico hay momentos que sólo veo la red por usted,es,4.262283503,-74.24367099999999,city,Colombia,23635084.0,1689321528,91,False,ud,Sun Aug 30 20:23:19 +0000 2015,"Bogotá, Colombia",.
34144,@petrogustavo y este comentario según usted ayuda en algo aporta a la problemática o tan sólo escribe para que la gente trate en descifrar,es,6.270882997999999,-75.619213,city,Colombia,49849732.0,868661634,94,False,ud,Sun Aug 30 20:23:51 +0000 2015,medellin,Director digital Nutresa
34145,@petrogustavo que una empresa crezca no significa nada bogotá siente que no tiene rumbo y usted no hizo nada para mejorar eso,es,6.270882997999999,-75.619213,city,Colombia,49849732.0,868661634,94,False,ud,Sun Aug 30 20:26:54 +0000 2015,medellin,Director digital Nutresa
34146,@emanuelcdc @rangeldm @williamcdc a usted quién lo llamó,es,6.355258002,-75.51204,city,Colombia,3040026179.0,414444641,943,False,ud,Sun Aug 30 20:31:41 +0000 2015,"Medellín, Colombia","La camiseta del CALI pesa una tonelada, las otras qué sé... una libra. @UdeA. 7 de Junio de 2015<U+2B50><U+FE0F>9"
34156,@cojalapirobo jum hace 5 minutos tenia pero aun asi lo de los dos es imposible usted es sera y seguira siendo mi traga,es,4.262283503,-74.24367099999999,city,Colombia,1272968443.0,2885026599,1374,False,ud,Sun Aug 30 20:43:29 +0000 2015,<U+2192>Edwin Laureano Rosa Vasquez<U+2190>,"Prometiste Que No Te Volverias A Cortar 

Dije mal<U+270A> <U+10E6>Falsas Promesas<U+10E6>"
34159,@erescurioso si usted no quiere una respuesta sarcástica entonces no haga una pregunta estúpida,es,8.595296501,-75.9554105,city,Colombia,,3363618406,121,False,ud,Sun Aug 30 22:02:08 +0000 2015,,love from physical therapy - Dios mi guía  firmeza ante las adversidades y solidez de principios e ideales<U+2693>.
34160,@sinlaotracuenta usted para donde se fue ayer mero pato como nos dejo tirados jaja,es,6.1780955010000005,-75.3280145,city,Colombia,2283002802.0,154701159,284,False,ud,Sun Aug 30 22:02:48 +0000 2015,"Medellín, Antioquia",http://Instagram.com/nataliaob4 Snapchat:Nataliaob4
